City,Fuel Type,Kms Driven,Transmission,Owner Number,Brand,Price,Seats,Mileage,Engine,Max Power,Torque,Car Age
Bangalore,Petrol,72208,Automatic,1,Hyundai,1300000,5,13,1591,121,151,8
Bangalore,Petrol,51489,Manual,1,Maruti,490000,5,22,1197,88,113,11
Bangalore,Petrol,74643,Automatic,1,Maruti,520000,5,20,1197,81,113,8
Bangalore,Diesel,44000,Automatic,2,BMW,1450000,5,15,1949,178,372,17
Bangalore,Petrol,79575,Automatic,1,Honda,616000,5,19,1199,88,110,8
Bangalore,Petrol,54097,Manual,1,Honda,825000,5,17,1199,88,110,7
Bangalore,Petrol,35288,Manual,2,Honda,838000,5,17,1497,117,145,7
Bangalore,Petrol,70314,Automatic,1,Maruti,618000,5,22,1197,88,113,6
Bangalore,Diesel,96939,Manual,2,Renault,875000,5,19,1461,108,245,8
Bangalore,Petrol,44824,Manual,2,Nissan,390000,5,18,1198,75,104,15
Bangalore,Diesel,154806,Manual,2,Toyota,1349000,7,12,1949,100,200,11
Bangalore,Petrol,92673,Manual,2,Honda,500000,5,16,1497,116,146,13
Bangalore,Diesel,79000,Automatic,2,Mercedes-Benz,1775000,7,11,1949,178,372,11
Bangalore,Diesel,20183,Automatic,1,Jeep,1775000,5,17,1949,173,350,5
Bangalore,Petrol,77130,Automatic,1,Toyota,795000,5,17,1496,105,140,7
Bangalore,Petrol,45000,Automatic,1,Ford,775000,5,14,1496,120,149,8
Bangalore,Petrol,27025,Automatic,2,Maruti,745000,5,19,1197,81,113,8
Bangalore,Petrol,105153,Manual,1,Kia,1125000,5,16,1353,138,242,6
Bangalore,Diesel,70509,Manual,1,Mahindra,1030000,7,16,1949,140,330,9
Bangalore,Petrol,11662,Automatic,2,Renault,582000,5,22,999,67,91,5
Bangalore,Petrol,36176,Manual,1,Hyundai,615000,5,18,1197,81,113,7
Bangalore,Petrol,74342,Automatic,2,Honda,560000,5,19,1199,88,110,10
Bangalore,Diesel,89837,Manual,1,Maruti,710000,5,27,1248,74,190,9
Bangalore,Petrol,11912,Manual,2,Maruti,535000,5,21,1197,81,113,10
Bangalore,Diesel,55544,Manual,2,Maruti,446000,5,22,1248,74,190,13
Bangalore,Petrol,27027,Automatic,1,Ford,1018000,5,14,1497,121,150,6
Bangalore,Petrol,56363,Automatic,1,Honda,840000,5,18,1497,117,145,8
Bangalore,Petrol,42094,Manual,2,Hyundai,654000,5,17,1591,121,154,9
Bangalore,Petrol,114912,Manual,1,Kia,1125000,5,16,1353,138,242,6
Bangalore,Petrol,33649,Manual,1,Maruti,585000,5,22,1197,81,113,9
Bangalore,Petrol,54000,Manual,1,Kia,1250000,5,16,1497,113,144,6
Bangalore,Petrol,69798,Manual,2,Hyundai,475000,5,19,1197,82,114,11
Bangalore,Petrol,69000,Manual,2,Hyundai,310000,5,20,1197,78,111,15
Bangalore,Diesel,49001,Automatic,1,Jeep,1775000,5,17,1949,173,350,5
Bangalore,Diesel,57527,Automatic,2,Hyundai,1085000,5,22,1582,126,259,8
Bangalore,Diesel,57367,Manual,1,Fiat,475000,5,20,1248,91,209,10
Bangalore,Petrol,50936,Manual,2,Maruti,405999,5,20,998,67,90,10
Bangalore,Diesel,23237,Manual,1,Hyundai,1084000,5,25,1493,98,240,3
Bangalore,Petrol,66596,Automatic,1,Maruti,445000,5,23,998,67,90,9
Bangalore,Diesel,36613,Manual,1,Mahindra,1382000,7,16,1949,140,330,9
Bangalore,Petrol,74104,Manual,1,Maruti,601000,5,20,1197,83,115,10
Bangalore,Petrol,6777,Manual,1,Hyundai,594000,5,20,1086,68,99,3
Bangalore,Petrol,14560,Manual,1,Ford,960000,5,15,1496,120,149,5
Bangalore,Petrol,27000,Automatic,1,Maruti,575000,5,21,998,67,90,4
Bangalore,Petrol,90333,Automatic,2,Honda,729000,5,18,1497,117,145,10
Bangalore,Petrol,50114,Automatic,1,Mini,1775000,5,16,1949,178,280,6
Bangalore,Diesel,69301,Manual,1,Maruti,961999,5,24,1248,88,200,8
Bangalore,Petrol,71306,Manual,1,Renault,450000,5,21,999,67,91,4
Bangalore,Petrol,35135,Automatic,1,Maruti,849000,5,19,1197,81,113,6
Bangalore,Diesel,40561,Manual,1,Maruti,535000,5,23,1248,73,190,9
Bangalore,Petrol,90000,Manual,1,Hyundai,434999,5,17,1197,80,11,13
Bangalore,Petrol,60000,Automatic,2,Honda,685000,5,19,1199,88,110,8
Bangalore,Diesel,30000,Automatic,1,BMW,1775000,5,16,1949,178,372,6
Bangalore,Diesel,60000,Manual,2,Renault,730000,5,19,1461,83,200,9
Bangalore,Diesel,102000,Manual,1,Mahindra,1145000,7,16,1949,140,330,10
Bangalore,Petrol,41659,Manual,2,Maruti,409999,5,18,998,67,90,10
Bangalore,Petrol,85300,Automatic,2,Audi,1075000,5,12,1781,163,22,16
Bangalore,Petrol,32483,Automatic,2,Hyundai,849000,5,17,1591,121,154,8
Bangalore,Petrol,34376,Manual,1,Hyundai,749000,5,18,1197,81,114,7
Bangalore,Petrol,36540,Manual,1,Hyundai,872000,5,15,1591,121,151,8
Bangalore,Petrol,148625,Manual,2,Hyundai,306000,5,17,1197,80,11,14
Bangalore,Diesel,81000,Automatic,4,Audi,994999,5,14,1949,178,372,12
Bangalore,Petrol,5609,Manual,2,Hyundai,348000,5,19,1086,68,99,12
Bangalore,Petrol,37000,Automatic,1,Audi,1775000,5,19,1395,150,250,6
Bangalore,Petrol,6000,Manual,1,Hyundai,1725000,6,14,1949,156,191,4
Bangalore,Diesel,61000,Manual,1,Renault,500000,5,21,1461,78,240,12
Bangalore,Petrol,30285,Automatic,2,Renault,417000,5,24,999,67,91,7
Bangalore,Diesel,80153,Manual,2,Volkswagen,399000,5,20,1598,103,250,14
Bangalore,Petrol,49641,Automatic,1,Hyundai,541000,5,18,1197,82,114,9
Bangalore,Petrol,83075,Automatic,2,Maruti,568000,5,21,1197,83,115,9
Bangalore,Petrol,45677,Manual,1,Maruti,730000,5,21,1197,83,115,7
Bangalore,Petrol,81849,Manual,1,Maruti,446000,5,23,998,67,90,8
Bangalore,Diesel,67791,Manual,2,Maruti,638000,5,25,1248,74,190,10
Bangalore,Diesel,38100,Automatic,1,Volvo,1775000,5,18,1949,178,372,7
Bangalore,Petrol,65015,Manual,1,Hyundai,694000,5,18,1197,81,114,7
Bangalore,Diesel,47000,Automatic,2,Mercedes-Benz,1775000,5,17,1949,170,372,7
Bangalore,Petrol,62029,Manual,1,Maruti,493000,5,22,1197,88,113,11
Bangalore,Diesel,94926,Manual,1,Maruti,637000,5,25,1248,74,190,8
Bangalore,Petrol,119487,Manual,1,Hyundai,365000,5,17,1197,80,11,13
Bangalore,Diesel,126000,Manual,1,Mahindra,825000,7,15,1949,62,195,6
Bangalore,Diesel,70332,Manual,1,Volkswagen,645000,5,21,1498,108,250,8
Bangalore,Petrol,37950,Manual,1,Maruti,585000,5,20,1197,81,113,8
Bangalore,Petrol,38100,Manual,1,Hyundai,835000,5,18,1197,81,117,6
Bangalore,Diesel,154806,Manual,2,Toyota,1648999,7,12,1949,168,343,13
Bangalore,Petrol,56000,Manual,2,Maruti,330000,5,15,1586,104,145,17
Bangalore,Petrol,42000,Manual,2,Honda,425000,5,19,1198,86,109,11
Bangalore,Diesel,93003,Manual,1,Hyundai,750000,5,22,1396,88,219,7
Bangalore,Petrol,36000,Automatic,2,Hyundai,675000,5,18,1197,82,114,8
Chennai,Petrol,20000,Automatic,1,Kia,1150000,5,19,998,118,172,3
Chennai,Petrol,20687,Manual,1,Maruti,415000,7,15,1196,73,101,10
Chennai,Petrol,30000,Manual,1,Nissan,750000,5,20,999,98,160,4
Chennai,Petrol,59247,Manual,1,Hyundai,398000,5,19,1086,68,99,10
Chennai,Petrol,50000,Manual,1,Honda,550000,5,18,1199,88,110,10
Chennai,Diesel,20000,Automatic,1,Mercedes-Benz,1775000,5,13,1949,178,372,9
Chennai,Petrol,29403,Automatic,1,Maruti,453000,5,23,998,67,90,9
Chennai,Petrol,42700,Manual,1,Maruti,285000,5,19,998,66,90,15
Chennai,Diesel,23001,Automatic,1,BMW,1775000,5,16,1949,178,372,7
Chennai,Petrol,25925,Automatic,2,Ford,821000,5,14,1497,121,150,7
Chennai,Petrol,20000,Manual,1,Hyundai,865000,5,21,1197,81,114,4
Chennai,Petrol,17711,Automatic,1,Honda,792000,5,18,1199,88,110,6
Chennai,Diesel,50000,Automatic,1,BMW,1775000,5,20,1949,178,372,5
Chennai,Petrol,50000,Manual,1,Maruti,610000,5,22,1197,81,113,7
Chennai,Petrol,51125,Manual,2,Hyundai,511000,5,18,1197,81,113,7
Chennai,Diesel,69233,Manual,1,Tata,710000,5,21,1497,108,260,6
Chennai,Diesel,65000,Manual,1,Jeep,1225000,5,17,1949,167,350,8
Chennai,Petrol,93281,Manual,1,Honda,570000,5,17,1497,117,145,11
Chennai,Diesel,18000,Manual,1,Toyota,1775000,7,19,1949,178,372,3
Chennai,Petrol,99225,Manual,2,Honda,375000,5,18,1198,86,109,11
Chennai,Petrol,30000,Manual,1,Hyundai,275000,5,20,998,68,94,9
Chennai,Petrol,30602,Manual,1,Honda,429000,5,18,1198,86,109,11
Chennai,Diesel,64500,Manual,1,Maruti,675000,5,25,1248,74,190,7
Chennai,Petrol,46809,Manual,2,Honda,793000,5,17,1497,117,145,8
Chennai,Diesel,20000,Automatic,1,Hyundai,1425000,5,17,1582,126,259,6
Chennai,Petrol,21725,Automatic,1,Hyundai,1036000,5,18,998,118,171,5
Chennai,Petrol,80000,Manual,1,Honda,800000,5,17,1497,117,145,9
Chennai,Petrol,88000,Automatic,2,Audi,1400000,5,13,1949,177,320,12
Chennai,Petrol,30360,Automatic,2,Honda,1088000,5,17,1497,117,145,6
Chennai,Petrol,70000,Automatic,2,Maruti,590000,5,21,1197,83,115,8
Chennai,Petrol,16246,Manual,1,Hyundai,568000,5,18,1197,82,114,9
Chennai,Petrol,55000,Automatic,2,Maruti,400000,5,23,998,67,90,8
Chennai,Petrol,13000,Automatic,1,Toyota,1775000,7,11,1949,163,245,3
Chennai,Petrol,71638,Automatic,2,Maruti,422000,5,23,998,67,90,9
Chennai,Petrol,46105,Manual,1,Honda,450000,5,18,1198,86,109,10
Chennai,Petrol,60000,Manual,1,Honda,650000,5,17,1199,88,110,8
Chennai,Diesel,80000,Manual,1,Honda,575000,5,27,1498,98,200,8
Chennai,Diesel,58000,Automatic,1,Mercedes-Benz,1775000,5,15,1949,107,250,10
Chennai,Petrol,70000,Manual,2,Maruti,150000,5,15,1298,85,110,17
Chennai,Petrol,61764,Automatic,1,Maruti,702000,5,21,1197,83,115,8
Chennai,Petrol,36018,Manual,2,Mahindra,448000,6,18,1198,82,115,9
Chennai,Diesel,150000,Automatic,1,Renault,650000,5,19,1461,108,245,9
Chennai,Petrol,17197,Manual,1,Hyundai,801000,5,20,998,98,172,3
Chennai,Petrol,62931,Automatic,2,Honda,772000,5,18,1497,117,145,9
Chennai,Petrol,90000,Manual,2,Toyota,500000,5,14,1798,138,173,12
Chennai,Petrol,21023,Manual,1,Mahindra,1103000,5,16,1197,108,200,4
Chennai,Diesel,43000,Manual,1,Toyota,1490000,5,21,1364,86,205,7
Chennai,Diesel,110505,Automatic,1,Maruti,627000,5,27,1248,74,190,8
Chennai,Petrol,78892,Manual,1,Hyundai,835000,5,17,1591,121,151,7
Chennai,Diesel,59000,Automatic,1,Audi,1775000,5,18,1949,178,372,10
Chennai,Petrol,90058,Manual,1,Chevrolet,350000,5,18,1199,82,108,11
Chennai,Diesel,69000,Automatic,1,Audi,1775000,5,13,1949,178,372,10
Chennai,Diesel,67000,Manual,1,Honda,925000,5,25,1498,98,200,6
Chennai,Diesel,80000,Manual,1,Maruti,850000,5,27,1248,88,200,8
Chennai,Diesel,57000,Automatic,1,Audi,1775000,7,14,1949,178,372,5
Chennai,Diesel,154806,Manual,1,Toyota,1775000,8,13,1949,147,343,7
Chennai,Diesel,154806,Automatic,1,Mercedes-Benz,1775000,5,19,1949,167,372,7
Chennai,Diesel,27000,Automatic,1,BMW,1775000,5,16,1949,178,372,8
Chennai,Petrol,38334,Manual,1,Tata,707000,5,17,1198,108,170,7
Chennai,Petrol,36992,Manual,1,Volkswagen,680000,5,17,999,75,95,6
Chennai,Diesel,50000,Automatic,2,BMW,1775000,5,16,1949,178,372,9
Chennai,Diesel,34596,Automatic,1,Tata,1775000,6,14,1949,167,350,4
Chennai,Petrol,84564,Manual,1,Datsun,401000,5,19,1198,67,104,6
Chennai,Diesel,60001,Automatic,2,Mercedes-Benz,1775000,5,13,1949,178,372,12
Chennai,Petrol,23462,Manual,1,Hyundai,505000,5,20,1086,68,99,7
Chennai,Petrol,13000,Automatic,1,Volkswagen,1599000,5,18,999,113,178,3
Chennai,Diesel,54658,Automatic,1,Honda,830000,5,23,1498,78,160,6
Chennai,Petrol,34164,Manual,1,Mahindra,1036000,5,16,1197,108,200,5
Chennai,Petrol,10000,Manual,1,Kia,1595000,5,16,1497,113,144,3
Chennai,Petrol,70000,Manual,3,Fiat,100000,5,14,1368,88,115,15
Chennai,Petrol,37000,Manual,1,Hyundai,825000,5,17,1197,81,113,5
Chennai,Diesel,20000,Automatic,1,Mahindra,1775000,7,19,1949,178,372,3
Chennai,Petrol,53967,Manual,1,Maruti,550000,5,21,1197,83,115,9
Chennai,Petrol,52700,Manual,1,Hyundai,299000,5,20,1197,78,111,14
Chennai,Petrol,60000,Automatic,1,Tata,750000,5,17,1198,108,170,7
Chennai,Petrol,99225,Manual,2,Honda,375000,5,18,1199,88,110,11
Chennai,Petrol,60000,Manual,2,Fiat,265000,5,16,1368,90,115,14
Chennai,Petrol,48220,Automatic,1,Honda,808000,5,17,1199,88,110,5
Chennai,Petrol,72024,Manual,1,Honda,542000,5,18,1199,88,110,9
Chennai,Petrol,80000,Automatic,1,Honda,529000,5,15,1198,86,109,9
Chennai,Petrol,78735,Manual,1,Volkswagen,684000,5,16,1199,74,110,8
Chennai,Diesel,72955,Manual,2,Ford,813000,5,23,1498,98,205,7
Chennai,Petrol,40000,Automatic,1,Maruti,650000,5,19,1373,91,130,10
Chennai,Petrol,14037,Manual,1,Jeep,1775000,5,14,1368,160,250,4
Chennai,Petrol,29000,Manual,1,Hyundai,745000,5,18,1197,81,117,6
Chennai,Petrol,69864,Manual,1,Maruti,619000,5,21,1197,83,115,8
Chennai,Petrol,35739,Manual,1,Hyundai,650000,5,20,1197,81,113,6
Chennai,Petrol,120000,Automatic,2,Honda,500000,5,19,1199,88,110,9
Chennai,Diesel,18000,Manual,1,Maruti,1145000,7,24,1248,88,200,6
Chennai,Diesel,21000,Manual,1,Tata,1600000,5,16,1949,167,350,6
Chennai,Petrol,70404,Manual,1,Maruti,540000,5,21,1197,83,115,9
Chennai,Petrol,63000,Manual,1,Volkswagen,675000,5,16,1598,103,153,10
Chennai,Petrol,88000,Manual,2,Volkswagen,509999,5,17,1198,73,110,8
Chennai,Petrol,65000,Manual,1,Honda,830000,5,17,1497,117,145,8
Chennai,Diesel,30000,Automatic,2,Land Rover,1775000,7,12,1949,178,372,8
Chennai,Petrol,71423,Automatic,1,Honda,509999,5,15,1497,116,146,13
Chennai,Petrol,80000,Automatic,1,Maruti,1200000,6,17,1462,103,138,6
Chennai,Petrol,85759,Manual,1,Honda,766000,5,17,1497,117,145,8
Chennai,Petrol,24422,Manual,1,Hyundai,449000,5,20,1086,68,99,6
Chennai,Petrol,90000,Manual,4,Hyundai,750000,5,17,1591,121,151,8
Chennai,Petrol,67091,Manual,2,Honda,317000,5,19,1198,86,109,13
Chennai,Petrol,72787,Manual,1,MG,1560000,5,15,1451,141,250,5
Chennai,Diesel,120000,Manual,2,Ford,1775000,7,13,1949,157,372,8
Chennai,Petrol,90142,Manual,1,Hyundai,522000,5,18,1197,81,113,8
Chennai,Petrol,150000,Manual,1,Hyundai,500000,5,18,1197,81,114,10
Chennai,Petrol,33256,Manual,1,Ford,627000,5,19,1194,94,120,7
Chennai,Petrol,70027,Automatic,1,Maruti,687000,5,21,1197,83,115,7
Chennai,Diesel,120000,Manual,3,Hyundai,204999,5,13,1949,142,33,18
Chennai,Petrol,60000,Manual,2,Volkswagen,525000,5,16,1199,74,110,10
Chennai,Diesel,73686,Manual,1,Maruti,620000,5,25,1248,74,190,8
Chennai,Diesel,44000,Manual,2,Mahindra,825000,7,18,1493,100,240,7
Chennai,Petrol,75581,Manual,1,Maruti,530000,5,21,1197,81,113,10
Chennai,Diesel,58000,Automatic,1,Mercedes-Benz,1775000,5,15,1949,178,372,10
Chennai,Diesel,50000,Automatic,2,Audi,1775000,5,20,1949,143,320,10
Chennai,Diesel,100000,Manual,1,Mahindra,650000,7,18,1493,100,240,10
Chennai,Diesel,108902,Manual,1,Maruti,650000,5,27,1248,88,200,8
Chennai,Diesel,100425,Manual,1,Volkswagen,570000,5,21,1498,108,250,9
Chennai,Petrol,70887,Manual,2,Hyundai,458000,5,19,1197,82,114,9
Chennai,Petrol,114981,Manual,2,Honda,577000,5,17,1497,117,145,9
Chennai,Petrol,45000,Manual,1,Honda,900000,5,17,1199,88,110,7
Chennai,Petrol,45416,Manual,1,Hyundai,649000,5,20,1197,81,113,4
Chennai,Petrol,119468,Manual,1,Hyundai,549000,5,18,1197,81,114,9
Chennai,Diesel,100000,Automatic,3,Volkswagen,650000,5,21,1498,103,250,10
Chennai,Petrol,119975,Manual,1,Maruti,513999,5,22,1197,88,113,8
Chennai,Petrol,19000,Automatic,1,BMW,1775000,5,15,1949,178,350,8
Chennai,Petrol,64906,Manual,2,Hyundai,455999,5,18,1197,82,114,9
Chennai,Petrol,81484,Manual,2,Maruti,501999,5,21,1197,83,115,9
Chennai,Petrol,45067,Manual,1,Maruti,685000,5,21,1197,81,113,7
Chennai,Petrol,68000,Automatic,1,Mercedes-Benz,1775000,4,11,1949,178,372,7
Chennai,Petrol,65768,Manual,1,Honda,580000,5,18,1199,88,110,9
Chennai,Petrol,61000,Manual,2,Honda,530000,5,18,1199,88,110,9
Chennai,Diesel,50000,Automatic,3,Mercedes-Benz,1700000,5,13,1949,178,50,16
Chennai,Diesel,23000,Automatic,1,BMW,1775000,5,18,1949,178,372,7
Chennai,Diesel,17000,Automatic,1,BMW,1775000,5,16,1949,178,372,7
Chennai,Petrol,102958,Automatic,1,Maruti,420000,5,23,998,67,90,8
Chennai,Diesel,62900,Manual,1,Toyota,775000,5,21,1364,87,205,12
Chennai,Petrol,65076,Manual,2,Maruti,395000,5,20,998,67,90,10
Chennai,Petrol,75876,Manual,1,Maruti,533000,5,21,1197,83,115,9
Chennai,Petrol,98911,Manual,1,Hyundai,547000,5,18,1197,81,114,10
Chennai,Petrol,45000,Manual,1,Maruti,395000,5,23,998,67,90,10
Chennai,Diesel,76089,Automatic,1,Hyundai,908000,5,19,1582,126,259,8
Chennai,Petrol,54505,Manual,2,Hyundai,521000,5,18,1197,81,113,8
Chennai,Diesel,24000,Automatic,1,Audi,1775000,5,20,1949,143,320,6
Chennai,Petrol,96573,Manual,1,Maruti,507000,5,22,1197,88,113,9
Chennai,Diesel,30000,Automatic,1,Kia,1625000,5,19,1493,113,250,6
Chennai,Petrol,63720,Manual,2,Hyundai,528000,5,18,1197,82,114,9
Chennai,Petrol,14411,Manual,1,Maruti,434999,5,22,796,47,69,4
Chennai,Petrol,11000,Automatic,1,Volkswagen,1490000,5,18,999,113,178,3
Chennai,Petrol,21000,Automatic,1,Skoda,1775000,5,18,1498,147,250,3
Chennai,Petrol,34392,Manual,1,Honda,625000,5,17,1199,88,110,8
Chennai,Petrol,20000,Manual,1,Hyundai,690000,5,20,1197,81,113,3
Chennai,Petrol,10000,Manual,1,Kia,1350000,5,18,998,118,172,3
Chennai,Petrol,20000,Automatic,1,MG,1550000,5,14,1498,108,144,3
Chennai,Petrol,47000,Automatic,1,Toyota,790000,5,19,1197,81,113,6
Chennai,Petrol,60333,Manual,2,Maruti,270000,5,23,998,67,90,11
Chennai,Diesel,81058,Manual,1,Hyundai,365000,5,24,1186,73,190,11
Chennai,Petrol,51800,Manual,2,Honda,425000,5,13,1799,130,172,15
Chennai,Petrol,32797,Manual,2,Hyundai,528000,5,18,1197,82,114,9
Chennai,Petrol,69731,Manual,1,Hyundai,511000,5,18,1197,82,114,9
Chennai,Petrol,54000,Manual,2,Honda,625000,5,17,1497,117,145,9
Chennai,Petrol,110267,Manual,2,Nissan,327000,5,19,1198,67,104,9
Chennai,Petrol,31767,Manual,1,Mahindra,505000,6,18,1198,82,115,7
Chennai,Petrol,45677,Manual,2,Honda,640000,5,17,1199,88,110,7
Chennai,Petrol,66656,Manual,1,Maruti,449000,5,25,998,65,89,8
Chennai,Diesel,27000,Manual,1,Honda,725000,5,24,1498,98,200,6
Chennai,Petrol,37004,Manual,1,Renault,495000,5,21,999,67,91,4
Chennai,Petrol,85274,Manual,2,Hyundai,271000,5,20,1197,78,111,14
Chennai,Diesel,60000,Manual,2,Hyundai,940000,5,19,1582,126,259,8
Chennai,Petrol,42000,Manual,1,Honda,799000,5,17,1497,117,145,8
Chennai,Diesel,20000,Manual,1,Hyundai,1775000,5,19,1493,113,250,3
Chennai,Diesel,30000,Automatic,1,Kia,1775000,7,19,1493,114,250,3
Chennai,Diesel,25000,Automatic,1,Mercedes-Benz,1775000,5,16,1949,178,372,8
Chennai,Diesel,80000,Manual,3,Mahindra,700000,7,15,1949,140,330,11
Chennai,Petrol,60000,Manual,2,Hyundai,585000,5,17,1591,121,154,10
Chennai,Diesel,20000,Manual,1,Tata,1775000,5,16,1949,167,350,3
Chennai,Petrol,20000,Automatic,1,MG,1775000,5,19,1451,141,250,3
Chennai,Diesel,55037,Manual,2,Hyundai,1445000,5,19,1493,113,250,5
Chennai,Petrol,65607,Manual,1,Hyundai,451000,5,20,1086,68,99,7
Chennai,Cng,70000,Manual,1,Maruti,1100000,7,19,1462,91,122,4
Chennai,Petrol,74777,Manual,1,Hyundai,631000,5,18,1197,81,114,9
Chennai,Petrol,102392,Manual,2,Toyota,411000,5,17,1496,88,132,13
Chennai,Diesel,90210,Manual,1,Skoda,500000,5,21,1498,103,250,10
Chennai,Petrol,62373,Manual,1,Maruti,488000,5,22,1197,88,113,11
Chennai,Diesel,80000,Manual,1,Tata,459999,5,22,1248,74,190,10
Chennai,Petrol,25219,Automatic,2,Maruti,513999,5,26,998,65,89,7
Chennai,Diesel,64409,Manual,3,Maruti,508000,5,25,1248,74,190,11
Chennai,Diesel,52000,Manual,1,Tata,865000,5,21,1497,108,260,7
Chennai,Petrol,30000,Automatic,2,Maruti,855000,5,20,1462,103,138,7
Chennai,Diesel,14000,Automatic,1,Mercedes-Benz,1775000,5,13,1949,178,372,5
Chennai,Diesel,48574,Manual,1,Hyundai,925000,5,23,1396,88,220,6
Chennai,Petrol,71423,Automatic,1,Honda,509999,5,16,1497,118,146,13
Chennai,Diesel,30000,Automatic,1,Mercedes-Benz,1775000,5,16,1949,178,372,5
Chennai,Petrol,75498,Manual,1,Maruti,350000,5,18,998,67,90,12
Chennai,Petrol,95963,Manual,1,Honda,630000,5,17,1497,117,145,8
Chennai,Petrol,46613,Manual,1,Maruti,409999,5,20,998,67,90,10
Chennai,Petrol,30000,Manual,1,Honda,725000,5,17,1199,88,110,8
Chennai,Petrol,18722,Manual,1,Honda,466000,5,18,1198,86,109,10
Chennai,Petrol,5593,Automatic,1,Kia,1775000,5,16,1353,138,242,2
Chennai,Diesel,40000,Automatic,1,Audi,1775000,5,15,1949,174,372,8
Chennai,Petrol,20875,Manual,1,Maruti,503000,5,25,998,65,89,4
Chennai,Petrol,46436,Manual,2,Renault,309000,5,25,799,53,72,7
Chennai,Petrol,127672,Automatic,1,Honda,640000,5,18,1497,117,145,9
Chennai,Petrol,12814,Manual,1,Hyundai,841000,5,17,1197,81,113,4
Chennai,Diesel,26000,Manual,1,Tata,1775000,7,16,1949,167,350,3
Chennai,Petrol,45851,Manual,1,Hyundai,288000,5,20,1197,78,111,14
Chennai,Petrol,36349,Manual,1,Hyundai,940000,5,18,998,118,171,4
Chennai,Petrol,35000,Automatic,1,Volkswagen,844999,5,17,1197,103,175,7
Chennai,Diesel,17059,Automatic,1,Tata,1775000,7,14,1949,167,350,4
Chennai,Diesel,37000,Automatic,1,BMW,1775000,5,13,1949,178,372,6
Chennai,Petrol,48163,Manual,2,Maruti,400000,5,20,998,67,90,9
Chennai,Petrol,40000,Manual,3,Maruti,425000,5,19,1197,85,114,12
Chennai,Diesel,150000,Manual,2,Tata,200000,5,17,1405,70,13,17
Chennai,Petrol,20000,Manual,1,Volkswagen,750000,5,17,999,75,95,5
Chennai,Diesel,47000,Automatic,1,Hyundai,1689999,5,17,1582,126,259,6
Chennai,Petrol,112711,Manual,1,Hyundai,310000,5,20,1197,78,111,12
Chennai,Diesel,53000,Automatic,1,Toyota,1775000,7,15,1949,174,372,5
Chennai,Petrol,65895,Automatic,2,Maruti,437000,5,26,998,65,89,9
Chennai,Petrol,15625,Automatic,1,Mahindra,1026000,5,17,1197,108,200,3
Chennai,Diesel,107595,Manual,1,Maruti,560000,5,25,1248,74,190,10
Chennai,Petrol,23838,Manual,1,Maruti,532000,5,20,1197,81,113,8
Chennai,Petrol,28975,Manual,1,Maruti,323000,5,24,998,65,89,10
Chennai,Petrol,30742,Manual,1,Honda,770000,5,17,1199,88,110,7
Chennai,Petrol,10363,Manual,1,Maruti,492000,5,21,998,65,89,3
Chennai,Petrol,100000,Manual,1,Honda,650000,5,17,1497,117,145,10
Chennai,Petrol,75555,Manual,1,Honda,633000,5,17,1497,117,145,9
Chennai,Petrol,60929,Manual,2,Hyundai,982000,5,15,1591,121,151,7
Chennai,Diesel,78000,Automatic,2,BMW,1350000,5,11,1949,178,372,16
Chennai,Diesel,120000,Manual,1,Maruti,900000,5,24,1248,88,200,8
Chennai,Diesel,143185,Manual,1,Honda,370000,5,25,1498,98,200,11
Chennai,Petrol,115434,Manual,1,Maruti,620000,5,20,1373,91,130,8
Chennai,Petrol,43000,Manual,1,Maruti,480000,5,20,1197,81,113,7
Chennai,Petrol,63309,Manual,1,Honda,430000,5,18,1198,86,109,10
Chennai,Diesel,150000,Manual,1,Maruti,500000,5,25,1248,74,190,10
Chennai,Diesel,53000,Automatic,1,BMW,1775000,5,16,1949,178,372,6
Chennai,Petrol,39386,Manual,1,Maruti,790000,5,21,1197,81,113,6
Chennai,Diesel,42000,Automatic,1,BMW,1775000,4,17,1949,178,372,7
Chennai,Petrol,29257,Automatic,1,Renault,776000,7,18,999,71,96,4
Chennai,Petrol,61829,Automatic,1,Maruti,702000,5,21,1197,83,115,8
Chennai,Petrol,83901,Manual,1,Maruti,290000,5,23,998,67,90,11
Chennai,Petrol,33295,Manual,1,Maruti,383000,5,25,998,65,89,11
Chennai,Petrol,33610,Manual,1,Maruti,411000,5,25,998,65,89,10
Chennai,Diesel,95600,Manual,1,Maruti,615000,5,26,1248,88,200,11
Chennai,Petrol,20960,Manual,1,Tata,515000,5,23,1199,84,114,7
Chennai,Diesel,66000,Automatic,1,BMW,1775000,5,20,1949,178,372,9
Chennai,Petrol,85105,Manual,2,Hyundai,507000,5,18,1197,81,114,10
Chennai,Petrol,44519,Manual,2,Hyundai,322000,5,21,814,55,74,9
Chennai,Petrol,54024,Manual,1,Maruti,575000,5,21,1197,83,115,8
Chennai,Petrol,20027,Manual,1,Maruti,850000,5,21,1197,81,113,5
Chennai,Diesel,44000,Automatic,1,Audi,1775000,5,18,1949,178,372,6
Chennai,Diesel,58000,Automatic,1,Audi,1775000,5,15,1949,174,372,11
Chennai,Diesel,67905,Manual,1,Honda,425000,5,25,1498,98,200,12
Chennai,Petrol,62604,Manual,1,Maruti,650000,5,21,1197,81,113,8
Chennai,Diesel,120000,Manual,1,Toyota,750000,7,12,1949,102,20,16
